,Ex,filename,filepath,gtpath,LCDP
a3736-dvf_080,-1,a3736-dvf_080.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3736-dvf_080.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3736-dvf_080.png,LCDP
r2cf57085t,1,r2cf57085t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r2cf57085t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r2cf57085t.png,LCDP
rc6cc2d17t,-1,rc6cc2d17t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rc6cc2d17t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rc6cc2d17t.png,LCDP
r2658351bt,-1,r2658351bt.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r2658351bt.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r2658351bt.png,LCDP
a3371-07-12-01-at-11h32m58s-_MG_8498,-1,a3371-07-12-01-at-11h32m58s-_MG_8498.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3371-07-12-01-at-11h32m58s-_MG_8498.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3371-07-12-01-at-11h32m58s-_MG_8498.png,LCDP
r9e90aa92t,-1,r9e90aa92t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r9e90aa92t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r9e90aa92t.png,LCDP
a4022-_DGW6330,-1,a4022-_DGW6330.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4022-_DGW6330.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4022-_DGW6330.png,LCDP
r45110968t,-1,r45110968t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r45110968t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r45110968t.png,LCDP
a0901-jn_2007_12_12__BU_CRUISE_066,-1,a0901-jn_2007_12_12__BU_CRUISE_066.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0901-jn_2007_12_12__BU_CRUISE_066.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0901-jn_2007_12_12__BU_CRUISE_066.png,LCDP
r912ab69et,1,r912ab69et.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r912ab69et.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r912ab69et.png,LCDP
a0436-IMG_2583,-1,a0436-IMG_2583.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0436-IMG_2583.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0436-IMG_2583.png,LCDP
a3429-IMG_0036,1,a3429-IMG_0036.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3429-IMG_0036.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3429-IMG_0036.png,LCDP
rd1916e59t,-1,rd1916e59t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rd1916e59t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rd1916e59t.png,LCDP
r4f1b80dbt,-1,r4f1b80dbt.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r4f1b80dbt.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r4f1b80dbt.png,LCDP
re1701059t,-1,re1701059t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/re1701059t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/re1701059t.png,LCDP
a3243-07-11-11-at-11h52m02s-_MG_4558,-1,a3243-07-11-11-at-11h52m02s-_MG_4558.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3243-07-11-11-at-11h52m02s-_MG_4558.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3243-07-11-11-at-11h52m02s-_MG_4558.png,LCDP
r20bec608t,-1,r20bec608t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r20bec608t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r20bec608t.png,LCDP
a4708-Duggan_090323_6142,-1,a4708-Duggan_090323_6142.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4708-Duggan_090323_6142.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4708-Duggan_090323_6142.png,LCDP
rc893f8b4t,1,rc893f8b4t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rc893f8b4t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rc893f8b4t.png,LCDP
a1394-IMG_4786,1,a1394-IMG_4786.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1394-IMG_4786.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1394-IMG_4786.png,LCDP
a4317-DSC_0224,-1,a4317-DSC_0224.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4317-DSC_0224.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4317-DSC_0224.png,LCDP
rd489873dt,-1,rd489873dt.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rd489873dt.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rd489873dt.png,LCDP
a0755-MB_20030906_002,1,a0755-MB_20030906_002.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0755-MB_20030906_002.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0755-MB_20030906_002.png,LCDP
r05a7750et,-1,r05a7750et.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r05a7750et.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r05a7750et.png,LCDP
ra72553a8t,1,ra72553a8t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/ra72553a8t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/ra72553a8t.png,LCDP
r57e3deedt,1,r57e3deedt.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r57e3deedt.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r57e3deedt.png,LCDP
a0823-IMG_4221,-1,a0823-IMG_4221.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0823-IMG_4221.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0823-IMG_4221.png,LCDP
a0981-jmac_MG_1360,-1,a0981-jmac_MG_1360.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0981-jmac_MG_1360.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0981-jmac_MG_1360.png,LCDP
rd0d8e39dt,-1,rd0d8e39dt.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rd0d8e39dt.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rd0d8e39dt.png,LCDP
a3354-MB_070908_069,1,a3354-MB_070908_069.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3354-MB_070908_069.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3354-MB_070908_069.png,LCDP
a2823-NKIM_MG_6611,-1,a2823-NKIM_MG_6611.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2823-NKIM_MG_6611.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2823-NKIM_MG_6611.png,LCDP
a3336-050823_182530__I2E8120,-1,a3336-050823_182530__I2E8120.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3336-050823_182530__I2E8120.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3336-050823_182530__I2E8120.png,LCDP
rc8dcd726t,1,rc8dcd726t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rc8dcd726t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rc8dcd726t.png,LCDP
a4622-_DGW9528,-1,a4622-_DGW9528.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4622-_DGW9528.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4622-_DGW9528.png,LCDP
a2599-jmac_MG_0414,-1,a2599-jmac_MG_0414.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2599-jmac_MG_0414.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2599-jmac_MG_0414.png,LCDP
r1c070921t,-1,r1c070921t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r1c070921t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r1c070921t.png,LCDP
a1508-kme_393,-1,a1508-kme_393.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1508-kme_393.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1508-kme_393.png,LCDP
a3232-_DGW6397,1,a3232-_DGW6397.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3232-_DGW6397.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3232-_DGW6397.png,LCDP
a2626-WP_CRW_0303,-1,a2626-WP_CRW_0303.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2626-WP_CRW_0303.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2626-WP_CRW_0303.png,LCDP
rc47a7997t,-1,rc47a7997t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rc47a7997t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rc47a7997t.png,LCDP
a1470-JI2E0443,-1,a1470-JI2E0443.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1470-JI2E0443.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1470-JI2E0443.png,LCDP
rb97c6dd6t,1,rb97c6dd6t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rb97c6dd6t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rb97c6dd6t.png,LCDP
a3894-_DGW6435,-1,a3894-_DGW6435.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3894-_DGW6435.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3894-_DGW6435.png,LCDP
a3386-jmac_MG_7601,1,a3386-jmac_MG_7601.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3386-jmac_MG_7601.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3386-jmac_MG_7601.png,LCDP
rc1e41f08t,1,rc1e41f08t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rc1e41f08t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rc1e41f08t.png,LCDP
r4515c9cft,-1,r4515c9cft.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r4515c9cft.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r4515c9cft.png,LCDP
r6f6ad7a3t,-1,r6f6ad7a3t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r6f6ad7a3t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r6f6ad7a3t.png,LCDP
a4169-MB_20030906_101,-1,a4169-MB_20030906_101.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4169-MB_20030906_101.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4169-MB_20030906_101.png,LCDP
r20abcc53t,-1,r20abcc53t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r20abcc53t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r20abcc53t.png,LCDP
r1986e42bt,1,r1986e42bt.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r1986e42bt.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r1986e42bt.png,LCDP
rfd0969dct,-1,rfd0969dct.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rfd0969dct.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rfd0969dct.png,LCDP
a3923-_DSC0095,-1,a3923-_DSC0095.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3923-_DSC0095.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3923-_DSC0095.png,LCDP
reccf52e3t,-1,reccf52e3t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/reccf52e3t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/reccf52e3t.png,LCDP
r983b76dbt,-1,r983b76dbt.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r983b76dbt.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r983b76dbt.png,LCDP
a2673-NKIM_MG_8209,-1,a2673-NKIM_MG_8209.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2673-NKIM_MG_8209.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2673-NKIM_MG_8209.png,LCDP
a2612-dgw_115,-1,a2612-dgw_115.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2612-dgw_115.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2612-dgw_115.png,LCDP
r58f7189ft,-1,r58f7189ft.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r58f7189ft.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r58f7189ft.png,LCDP
a3751-07-11-04-at-18h05m15s-_MG_4020,-1,a3751-07-11-04-at-18h05m15s-_MG_4020.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3751-07-11-04-at-18h05m15s-_MG_4020.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3751-07-11-04-at-18h05m15s-_MG_4020.png,LCDP
a4800-DSC_0388,-1,a4800-DSC_0388.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4800-DSC_0388.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4800-DSC_0388.png,LCDP
r05ac4560t,-1,r05ac4560t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r05ac4560t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r05ac4560t.png,LCDP
a2264-NKIM_MG_2637,-1,a2264-NKIM_MG_2637.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2264-NKIM_MG_2637.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2264-NKIM_MG_2637.png,LCDP
a4611-09-05-19-at-17h52m02s-_MG_9528,-1,a4611-09-05-19-at-17h52m02s-_MG_9528.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4611-09-05-19-at-17h52m02s-_MG_9528.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4611-09-05-19-at-17h52m02s-_MG_9528.png,LCDP
a3099-_DGW6276,1,a3099-_DGW6276.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3099-_DGW6276.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3099-_DGW6276.png,LCDP
a3935-07-11-19-at-10h53m45s-_MG_4961,-1,a3935-07-11-19-at-10h53m45s-_MG_4961.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3935-07-11-19-at-10h53m45s-_MG_4961.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3935-07-11-19-at-10h53m45s-_MG_4961.png,LCDP
a3512-LSstone_060805_9380,-1,a3512-LSstone_060805_9380.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3512-LSstone_060805_9380.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3512-LSstone_060805_9380.png,LCDP
r4c68fe04t,-1,r4c68fe04t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r4c68fe04t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r4c68fe04t.png,LCDP
a1729-tc_DSC1717,1,a1729-tc_DSC1717.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1729-tc_DSC1717.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1729-tc_DSC1717.png,LCDP
a0620-jmac_MG_6253,-1,a0620-jmac_MG_6253.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0620-jmac_MG_6253.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0620-jmac_MG_6253.png,LCDP
a2720-dvf_067,-1,a2720-dvf_067.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2720-dvf_067.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2720-dvf_067.png,LCDP
a3310-DSC_0005,-1,a3310-DSC_0005.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3310-DSC_0005.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3310-DSC_0005.png,LCDP
a1721-DSC_0004,-1,a1721-DSC_0004.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1721-DSC_0004.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1721-DSC_0004.png,LCDP
a3011-JI2E3924,-1,a3011-JI2E3924.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3011-JI2E3924.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3011-JI2E3924.png,LCDP
r3efb7390t,1,r3efb7390t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r3efb7390t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r3efb7390t.png,LCDP
a1008-IMG_5071,-1,a1008-IMG_5071.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1008-IMG_5071.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1008-IMG_5071.png,LCDP
r7964e5f8t,-1,r7964e5f8t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r7964e5f8t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r7964e5f8t.png,LCDP
a2801-MB_050809_018,-1,a2801-MB_050809_018.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2801-MB_050809_018.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2801-MB_050809_018.png,LCDP
rf462a545t,1,rf462a545t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rf462a545t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rf462a545t.png,LCDP
a3805-_DGW6339,-1,a3805-_DGW6339.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3805-_DGW6339.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3805-_DGW6339.png,LCDP
rd6c93828t,1,rd6c93828t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rd6c93828t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rd6c93828t.png,LCDP
r995e08bct,-1,r995e08bct.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r995e08bct.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r995e08bct.png,LCDP
r76934e9ft,1,r76934e9ft.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r76934e9ft.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r76934e9ft.png,LCDP
a4115-dgw_029,-1,a4115-dgw_029.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4115-dgw_029.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4115-dgw_029.png,LCDP
a4045-dvf_083,-1,a4045-dvf_083.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4045-dvf_083.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4045-dvf_083.png,LCDP
a4694-kme_0275,-1,a4694-kme_0275.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4694-kme_0275.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4694-kme_0275.png,LCDP
rf98ca875t,-1,rf98ca875t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rf98ca875t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rf98ca875t.png,LCDP
rdd7d156at,-1,rdd7d156at.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rdd7d156at.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rdd7d156at.png,LCDP
r707a7886t,1,r707a7886t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r707a7886t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r707a7886t.png,LCDP
a1531-IMG_1678,-1,a1531-IMG_1678.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1531-IMG_1678.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1531-IMG_1678.png,LCDP
a1807-_DGW6310,-1,a1807-_DGW6310.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1807-_DGW6310.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1807-_DGW6310.png,LCDP
a2319-LSYD4O2499,-1,a2319-LSYD4O2499.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2319-LSYD4O2499.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2319-LSYD4O2499.png,LCDP
a3867-_DGW6243,1,a3867-_DGW6243.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3867-_DGW6243.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3867-_DGW6243.png,LCDP
r2a230e5ct,-1,r2a230e5ct.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r2a230e5ct.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r2a230e5ct.png,LCDP
r9d5307act,-1,r9d5307act.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r9d5307act.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r9d5307act.png,LCDP
a4545-_DGW9669,-1,a4545-_DGW9669.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4545-_DGW9669.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4545-_DGW9669.png,LCDP
r80f02145t,-1,r80f02145t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r80f02145t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r80f02145t.png,LCDP
a2351-WP_CRW_2780,-1,a2351-WP_CRW_2780.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2351-WP_CRW_2780.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2351-WP_CRW_2780.png,LCDP
a3638-kme_197,-1,a3638-kme_197.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3638-kme_197.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3638-kme_197.png,LCDP
a4867-DSC_0350,-1,a4867-DSC_0350.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4867-DSC_0350.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4867-DSC_0350.png,LCDP
r6fa9686ft,1,r6fa9686ft.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r6fa9686ft.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r6fa9686ft.png,LCDP
rf7af0cb9t,1,rf7af0cb9t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rf7af0cb9t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rf7af0cb9t.png,LCDP
a1649-MB_20030906_004,1,a1649-MB_20030906_004.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a1649-MB_20030906_004.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a1649-MB_20030906_004.png,LCDP
r438b26bat,1,r438b26bat.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r438b26bat.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r438b26bat.png,LCDP
a3713-07-11-20-at-07h38m43s-_MG_5448,-1,a3713-07-11-20-at-07h38m43s-_MG_5448.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3713-07-11-20-at-07h38m43s-_MG_5448.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3713-07-11-20-at-07h38m43s-_MG_5448.png,LCDP
a2622-jmac_MG_5763,1,a2622-jmac_MG_5763.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2622-jmac_MG_5763.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2622-jmac_MG_5763.png,LCDP
a0650-dgw_060,-1,a0650-dgw_060.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0650-dgw_060.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0650-dgw_060.png,LCDP
a3578-jmac_DSC2871,-1,a3578-jmac_DSC2871.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3578-jmac_DSC2871.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3578-jmac_DSC2871.png,LCDP
a3531-07-06-30-at-04h02m08s-_MG_1936,-1,a3531-07-06-30-at-04h02m08s-_MG_1936.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3531-07-06-30-at-04h02m08s-_MG_1936.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3531-07-06-30-at-04h02m08s-_MG_1936.png,LCDP
r9e806d8et,-1,r9e806d8et.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r9e806d8et.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r9e806d8et.png,LCDP
a3246-kme_445,1,a3246-kme_445.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3246-kme_445.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3246-kme_445.png,LCDP
a4183-kme_523,-1,a4183-kme_523.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4183-kme_523.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4183-kme_523.png,LCDP
a2733-IMG_5826,-1,a2733-IMG_5826.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2733-IMG_5826.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2733-IMG_5826.png,LCDP
a2871-IMG_5078,-1,a2871-IMG_5078.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2871-IMG_5078.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2871-IMG_5078.png,LCDP
a2748-_DGW6282,1,a2748-_DGW6282.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2748-_DGW6282.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2748-_DGW6282.png,LCDP
a2436-IMG_0237,-1,a2436-IMG_0237.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2436-IMG_0237.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2436-IMG_0237.png,LCDP
a4096-jmac_MG_0095,-1,a4096-jmac_MG_0095.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a4096-jmac_MG_0095.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a4096-jmac_MG_0095.png,LCDP
a0781-20080627_at_18h09m45__MG_0793,-1,a0781-20080627_at_18h09m45__MG_0793.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a0781-20080627_at_18h09m45__MG_0793.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a0781-20080627_at_18h09m45__MG_0793.png,LCDP
r5193c643t,-1,r5193c643t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r5193c643t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r5193c643t.png,LCDP
a3277-NKIM_MG_6727,-1,a3277-NKIM_MG_6727.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3277-NKIM_MG_6727.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3277-NKIM_MG_6727.png,LCDP
r36f4186ft,-1,r36f4186ft.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/r36f4186ft.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/r36f4186ft.png,LCDP
rc9b7a046t,-1,rc9b7a046t.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/rc9b7a046t.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/rc9b7a046t.png,LCDP
a2947-IMG_0123,-1,a2947-IMG_0123.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a2947-IMG_0123.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a2947-IMG_0123.png,LCDP
a3255-jmacDSC_0362,-1,a3255-jmacDSC_0362.png,/home/daehyun/Lowlight_models/data/LCDP/train-input/a3255-jmacDSC_0362.png,/home/daehyun/Lowlight_models/data/LCDP/train-gt/a3255-jmacDSC_0362.png,LCDP
