,Ex,filename,filepath,gtpath,SICEV2
39,1,39.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/39.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/39.JPG,SICEV2
565,-1,565.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/565.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/565.JPG,SICEV2
565,1,565.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/565.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/565.JPG,SICEV2
322,-1,322.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/322.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/322.JPG,SICEV2
322,1,322.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/322.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/322.JPG,SICEV2
104,-1,104.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/104.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/104.JPG,SICEV2
104,1,104.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/104.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/104.JPG,SICEV2
115,-1,115.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/115.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/115.JPG,SICEV2
115,1,115.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/115.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/115.JPG,SICEV2
553,-1,553.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/553.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/553.JPG,SICEV2
553,1,553.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/553.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/553.JPG,SICEV2
87,-1,87.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/87.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/87.JPG,SICEV2
87,1,87.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/87.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/87.JPG,SICEV2
93,-1,93.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/93.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/93.JPG,SICEV2
93,1,93.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/93.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/93.JPG,SICEV2
589,-1,589.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/589.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/589.JPG,SICEV2
589,1,589.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/589.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/589.JPG,SICEV2
183,-1,183.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/183.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/183.JPG,SICEV2
183,1,183.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/183.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/183.JPG,SICEV2
267,-1,267.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/267.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/267.JPG,SICEV2
267,1,267.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/267.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/267.JPG,SICEV2
454,-1,454.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/454.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/454.JPG,SICEV2
454,1,454.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/454.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/454.JPG,SICEV2
273,-1,273.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/273.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/273.JPG,SICEV2
273,1,273.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/273.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/273.JPG,SICEV2
269,-1,269.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/269.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/269.JPG,SICEV2
269,1,269.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/269.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/269.JPG,SICEV2
502,-1,502.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/502.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/502.JPG,SICEV2
502,1,502.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/502.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/502.JPG,SICEV2
512,-1,512.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/512.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/512.JPG,SICEV2
512,1,512.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/512.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/512.JPG,SICEV2
42,-1,42.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/42.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/42.JPG,SICEV2
42,1,42.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/42.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/42.JPG,SICEV2
243,-1,243.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/243.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/243.JPG,SICEV2
243,1,243.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/243.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/243.JPG,SICEV2
395,-1,395.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/395.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/395.JPG,SICEV2
395,1,395.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/395.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/395.JPG,SICEV2
251,-1,251.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/251.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/251.JPG,SICEV2
251,1,251.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/251.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/251.JPG,SICEV2
379,-1,379.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/379.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/379.JPG,SICEV2
379,1,379.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/379.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/379.JPG,SICEV2
481,-1,481.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/481.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/481.JPG,SICEV2
481,1,481.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/481.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/481.JPG,SICEV2
398,-1,398.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/398.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/398.JPG,SICEV2
398,1,398.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/398.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/398.JPG,SICEV2
421,-1,421.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/421.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/421.JPG,SICEV2
421,1,421.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/421.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/421.JPG,SICEV2
1,-1,1.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/1.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/1.JPG,SICEV2
1,1,1.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/1.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/1.JPG,SICEV2
314,-1,314.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/314.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/314.JPG,SICEV2
314,1,314.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/314.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/314.JPG,SICEV2
123,-1,123.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/123.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/123.JPG,SICEV2
123,1,123.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/123.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/123.JPG,SICEV2
534,-1,534.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/534.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/534.JPG,SICEV2
534,1,534.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/534.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/534.JPG,SICEV2
442,-1,442.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/442.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/442.JPG,SICEV2
442,1,442.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/442.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/442.JPG,SICEV2
302,-1,302.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/302.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/302.JPG,SICEV2
302,1,302.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/302.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/302.JPG,SICEV2
33,-1,33.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/33.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/33.JPG,SICEV2
33,1,33.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/33.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/33.JPG,SICEV2
549,-1,549.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/549.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/549.JPG,SICEV2
549,1,549.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/549.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/549.JPG,SICEV2
274,-1,274.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/274.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/274.JPG,SICEV2
274,1,274.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/274.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/274.JPG,SICEV2
303,-1,303.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/303.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/303.JPG,SICEV2
303,1,303.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/303.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/303.JPG,SICEV2
445,-1,445.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/445.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/445.JPG,SICEV2
445,1,445.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/445.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/445.JPG,SICEV2
489,-1,489.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/489.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/489.JPG,SICEV2
489,1,489.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/489.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/489.JPG,SICEV2
438,-1,438.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/438.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/438.JPG,SICEV2
438,1,438.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/438.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/438.JPG,SICEV2
283,-1,283.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/283.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/283.JPG,SICEV2
283,1,283.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/283.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/283.JPG,SICEV2
71,-1,71.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/71.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/71.JPG,SICEV2
71,1,71.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/71.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/71.JPG,SICEV2
220,-1,220.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/220.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/220.JPG,SICEV2
220,1,220.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/220.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/220.JPG,SICEV2
341,-1,341.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/341.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/341.JPG,SICEV2
341,1,341.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/341.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/341.JPG,SICEV2
268,-1,268.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/268.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/268.JPG,SICEV2
268,1,268.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/268.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/268.JPG,SICEV2
562,-1,562.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/562.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/562.JPG,SICEV2
562,1,562.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/562.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/562.JPG,SICEV2
464,-1,464.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/464.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/464.JPG,SICEV2
464,1,464.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/464.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/464.JPG,SICEV2
547,-1,547.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/547.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/547.JPG,SICEV2
547,1,547.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/547.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/547.JPG,SICEV2
8,-1,8.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/8.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/8.JPG,SICEV2
8,1,8.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/8.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/8.JPG,SICEV2
422,-1,422.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/422.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/422.JPG,SICEV2
422,1,422.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/422.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/422.JPG,SICEV2
130,-1,130.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/130.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/130.JPG,SICEV2
130,1,130.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/130.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/130.JPG,SICEV2
467,-1,467.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/467.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/467.JPG,SICEV2
467,1,467.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/467.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/467.JPG,SICEV2
516,-1,516.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/516.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/516.JPG,SICEV2
516,1,516.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/516.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/516.JPG,SICEV2
198,-1,198.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/198.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/198.JPG,SICEV2
198,1,198.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/198.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/198.JPG,SICEV2
3,-1,3.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/3.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/3.JPG,SICEV2
3,1,3.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/3.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/3.JPG,SICEV2
79,-1,79.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/79.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/79.JPG,SICEV2
79,1,79.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/79.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/79.JPG,SICEV2
346,-1,346.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/346.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/346.JPG,SICEV2
346,1,346.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/346.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/346.JPG,SICEV2
262,-1,262.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/262.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/262.JPG,SICEV2
262,1,262.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/262.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/262.JPG,SICEV2
34,-1,34.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/34.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/34.JPG,SICEV2
34,1,34.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/34.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/34.JPG,SICEV2
152,-1,152.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/152.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/152.JPG,SICEV2
152,1,152.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/152.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/152.JPG,SICEV2
417,-1,417.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/417.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/417.JPG,SICEV2
417,1,417.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/417.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/417.JPG,SICEV2
397,-1,397.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/397.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/397.JPG,SICEV2
397,1,397.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/397.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/397.JPG,SICEV2
80,-1,80.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/80.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/80.JPG,SICEV2
80,1,80.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/80.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/80.JPG,SICEV2
151,-1,151.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/151.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/151.JPG,SICEV2
151,1,151.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/151.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/151.JPG,SICEV2
394,-1,394.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/394.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/394.JPG,SICEV2
394,1,394.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/394.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/394.JPG,SICEV2
110,-1,110.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/110.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/110.JPG,SICEV2
110,1,110.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/110.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/110.JPG,SICEV2
257,-1,257.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/257.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/257.JPG,SICEV2
257,1,257.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/257.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/257.JPG,SICEV2
197,-1,197.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/197.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/197.JPG,SICEV2
197,1,197.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/197.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/197.JPG,SICEV2
462,-1,462.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/462.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/462.JPG,SICEV2
462,1,462.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/462.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/462.JPG,SICEV2
199,-1,199.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/199.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/199.JPG,SICEV2
199,1,199.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/199.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/199.JPG,SICEV2
287,-1,287.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/287.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/287.JPG,SICEV2
287,1,287.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/287.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/287.JPG,SICEV2
52,-1,52.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/52.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/52.JPG,SICEV2
52,1,52.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/52.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/52.JPG,SICEV2
418,-1,418.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/418.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/418.JPG,SICEV2
418,1,418.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/418.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/418.JPG,SICEV2
134,-1,134.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/134.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/134.JPG,SICEV2
134,1,134.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/134.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/134.JPG,SICEV2
23,-1,23.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/23.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/23.JPG,SICEV2
23,1,23.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/23.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/23.JPG,SICEV2
524,-1,524.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/524.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/524.JPG,SICEV2
524,1,524.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/524.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/524.JPG,SICEV2
402,-1,402.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/402.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/402.JPG,SICEV2
402,1,402.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/402.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/402.JPG,SICEV2
577,-1,577.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/577.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/577.JPG,SICEV2
577,1,577.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/577.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/577.JPG,SICEV2
55,-1,55.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/55.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/55.JPG,SICEV2
55,1,55.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/55.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/55.JPG,SICEV2
316,-1,316.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/316.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/316.JPG,SICEV2
316,1,316.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/316.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/316.JPG,SICEV2
88,-1,88.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/88.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/88.JPG,SICEV2
88,1,88.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/88.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/88.JPG,SICEV2
390,-1,390.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/390.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/390.JPG,SICEV2
390,1,390.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/390.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/390.JPG,SICEV2
113,-1,113.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/113.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/113.JPG,SICEV2
113,1,113.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/113.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/113.JPG,SICEV2
16,-1,16.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/16.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/16.JPG,SICEV2
16,1,16.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/16.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/16.JPG,SICEV2
221,-1,221.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/low/221.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/221.JPG,SICEV2
221,1,221.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/over/221.JPG,/home/daehyun/Lowlight_models/data/SICEV2/train/gt/221.JPG,SICEV2
