,Ex,filename,filepath,gtpath,MSEC
5377,-1,a3154-kme_252_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3154-kme_252_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3154-kme_252.jpg,MSEC
5378,1,a3154-kme_252_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3154-kme_252_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3154-kme_252.jpg,MSEC
5379,1,a3154-kme_252_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3154-kme_252_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3154-kme_252.jpg,MSEC
5380,0,a4234-DSC_0122_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4234-DSC_0122_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4234-DSC_0122.jpg,MSEC
5381,-1,a4234-DSC_0122_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4234-DSC_0122_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4234-DSC_0122.jpg,MSEC
5382,-1,a4234-DSC_0122_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4234-DSC_0122_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4234-DSC_0122.jpg,MSEC
5383,1,a4234-DSC_0122_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4234-DSC_0122_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4234-DSC_0122.jpg,MSEC
5384,1,a4234-DSC_0122_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4234-DSC_0122_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4234-DSC_0122.jpg,MSEC
5385,0,a2241-kme_292_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2241-kme_292_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2241-kme_292.jpg,MSEC
5386,-1,a2241-kme_292_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2241-kme_292_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2241-kme_292.jpg,MSEC
5387,-1,a2241-kme_292_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2241-kme_292_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2241-kme_292.jpg,MSEC
5388,1,a2241-kme_292_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2241-kme_292_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2241-kme_292.jpg,MSEC
5389,1,a2241-kme_292_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2241-kme_292_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2241-kme_292.jpg,MSEC
5390,0,a0794-WP_CRW_3927_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0794-WP_CRW_3927_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0794-WP_CRW_3927.jpg,MSEC
5391,-1,a0794-WP_CRW_3927_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0794-WP_CRW_3927_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0794-WP_CRW_3927.jpg,MSEC
5392,-1,a0794-WP_CRW_3927_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0794-WP_CRW_3927_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0794-WP_CRW_3927.jpg,MSEC
5393,1,a0794-WP_CRW_3927_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0794-WP_CRW_3927_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0794-WP_CRW_3927.jpg,MSEC
5394,1,a0794-WP_CRW_3927_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0794-WP_CRW_3927_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0794-WP_CRW_3927.jpg,MSEC
5395,0,a0451-Ja_Pe-73_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0451-Ja_Pe-73_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0451-Ja_Pe-73.jpg,MSEC
5396,-1,a0451-Ja_Pe-73_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0451-Ja_Pe-73_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0451-Ja_Pe-73.jpg,MSEC
5397,-1,a0451-Ja_Pe-73_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0451-Ja_Pe-73_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0451-Ja_Pe-73.jpg,MSEC
5398,1,a0451-Ja_Pe-73_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0451-Ja_Pe-73_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0451-Ja_Pe-73.jpg,MSEC
5399,1,a0451-Ja_Pe-73_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0451-Ja_Pe-73_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0451-Ja_Pe-73.jpg,MSEC
5400,0,a1317-20061213_150840__MG_3797_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1317-20061213_150840__MG_3797_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1317-20061213_150840__MG_3797.jpg,MSEC
5401,-1,a1317-20061213_150840__MG_3797_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1317-20061213_150840__MG_3797_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1317-20061213_150840__MG_3797.jpg,MSEC
5402,-1,a1317-20061213_150840__MG_3797_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1317-20061213_150840__MG_3797_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1317-20061213_150840__MG_3797.jpg,MSEC
5403,1,a1317-20061213_150840__MG_3797_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1317-20061213_150840__MG_3797_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1317-20061213_150840__MG_3797.jpg,MSEC
5404,1,a1317-20061213_150840__MG_3797_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1317-20061213_150840__MG_3797_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1317-20061213_150840__MG_3797.jpg,MSEC
5405,0,a0193-IMG_4321_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0193-IMG_4321_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0193-IMG_4321.jpg,MSEC
5406,-1,a0193-IMG_4321_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0193-IMG_4321_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0193-IMG_4321.jpg,MSEC
5407,-1,a0193-IMG_4321_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0193-IMG_4321_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0193-IMG_4321.jpg,MSEC
5408,1,a0193-IMG_4321_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0193-IMG_4321_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0193-IMG_4321.jpg,MSEC
5409,1,a0193-IMG_4321_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0193-IMG_4321_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0193-IMG_4321.jpg,MSEC
5410,0,a3623-20051220_201437__MG_9239_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3623-20051220_201437__MG_9239_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3623-20051220_201437__MG_9239.jpg,MSEC
5411,-1,a3623-20051220_201437__MG_9239_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3623-20051220_201437__MG_9239_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3623-20051220_201437__MG_9239.jpg,MSEC
5412,-1,a3623-20051220_201437__MG_9239_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3623-20051220_201437__MG_9239_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3623-20051220_201437__MG_9239.jpg,MSEC
5413,1,a3623-20051220_201437__MG_9239_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3623-20051220_201437__MG_9239_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3623-20051220_201437__MG_9239.jpg,MSEC
5414,1,a3623-20051220_201437__MG_9239_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3623-20051220_201437__MG_9239_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3623-20051220_201437__MG_9239.jpg,MSEC
5415,0,a3257-WP_CRW_9556_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3257-WP_CRW_9556_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3257-WP_CRW_9556.jpg,MSEC
5416,-1,a3257-WP_CRW_9556_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3257-WP_CRW_9556_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3257-WP_CRW_9556.jpg,MSEC
5417,-1,a3257-WP_CRW_9556_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3257-WP_CRW_9556_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3257-WP_CRW_9556.jpg,MSEC
5418,1,a3257-WP_CRW_9556_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3257-WP_CRW_9556_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3257-WP_CRW_9556.jpg,MSEC
5419,1,a3257-WP_CRW_9556_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3257-WP_CRW_9556_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3257-WP_CRW_9556.jpg,MSEC
5420,0,a4141-WP_CRW_0723_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4141-WP_CRW_0723_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4141-WP_CRW_0723.jpg,MSEC
5421,-1,a4141-WP_CRW_0723_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4141-WP_CRW_0723_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4141-WP_CRW_0723.jpg,MSEC
5422,-1,a4141-WP_CRW_0723_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4141-WP_CRW_0723_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4141-WP_CRW_0723.jpg,MSEC
5423,1,a4141-WP_CRW_0723_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4141-WP_CRW_0723_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4141-WP_CRW_0723.jpg,MSEC
5424,1,a4141-WP_CRW_0723_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4141-WP_CRW_0723_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4141-WP_CRW_0723.jpg,MSEC
5425,0,a0320-Ja_Pe-13_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0320-Ja_Pe-13_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0320-Ja_Pe-13.jpg,MSEC
5426,-1,a0320-Ja_Pe-13_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0320-Ja_Pe-13_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0320-Ja_Pe-13.jpg,MSEC
5427,-1,a0320-Ja_Pe-13_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0320-Ja_Pe-13_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0320-Ja_Pe-13.jpg,MSEC
5428,1,a0320-Ja_Pe-13_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0320-Ja_Pe-13_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0320-Ja_Pe-13.jpg,MSEC
5429,1,a0320-Ja_Pe-13_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0320-Ja_Pe-13_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0320-Ja_Pe-13.jpg,MSEC
5430,0,a1023-kme_385_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1023-kme_385_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1023-kme_385.jpg,MSEC
5431,-1,a1023-kme_385_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1023-kme_385_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1023-kme_385.jpg,MSEC
5432,-1,a1023-kme_385_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1023-kme_385_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1023-kme_385.jpg,MSEC
5433,1,a1023-kme_385_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1023-kme_385_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1023-kme_385.jpg,MSEC
5434,1,a1023-kme_385_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1023-kme_385_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1023-kme_385.jpg,MSEC
5435,0,a1370-kme_366_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1370-kme_366_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1370-kme_366.jpg,MSEC
5436,-1,a1370-kme_366_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1370-kme_366_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1370-kme_366.jpg,MSEC
5437,-1,a1370-kme_366_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1370-kme_366_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1370-kme_366.jpg,MSEC
5438,1,a1370-kme_366_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1370-kme_366_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1370-kme_366.jpg,MSEC
5439,1,a1370-kme_366_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1370-kme_366_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1370-kme_366.jpg,MSEC
5440,0,a1410-IMG_0002_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1410-IMG_0002_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1410-IMG_0002.jpg,MSEC
5441,-1,a1410-IMG_0002_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1410-IMG_0002_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1410-IMG_0002.jpg,MSEC
5442,-1,a1410-IMG_0002_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1410-IMG_0002_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1410-IMG_0002.jpg,MSEC
5443,1,a1410-IMG_0002_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1410-IMG_0002_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1410-IMG_0002.jpg,MSEC
5444,1,a1410-IMG_0002_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1410-IMG_0002_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1410-IMG_0002.jpg,MSEC
5445,0,a2759-LSYD4O0539_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2759-LSYD4O0539_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2759-LSYD4O0539.jpg,MSEC
5446,-1,a2759-LSYD4O0539_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2759-LSYD4O0539_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2759-LSYD4O0539.jpg,MSEC
5447,-1,a2759-LSYD4O0539_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2759-LSYD4O0539_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2759-LSYD4O0539.jpg,MSEC
5448,1,a2759-LSYD4O0539_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2759-LSYD4O0539_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2759-LSYD4O0539.jpg,MSEC
5449,1,a2759-LSYD4O0539_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2759-LSYD4O0539_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2759-LSYD4O0539.jpg,MSEC
5450,0,a0149-tc_DSC3938_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0149-tc_DSC3938_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0149-tc_DSC3938.jpg,MSEC
5451,-1,a0149-tc_DSC3938_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0149-tc_DSC3938_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0149-tc_DSC3938.jpg,MSEC
5452,-1,a0149-tc_DSC3938_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0149-tc_DSC3938_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0149-tc_DSC3938.jpg,MSEC
5453,1,a0149-tc_DSC3938_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0149-tc_DSC3938_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0149-tc_DSC3938.jpg,MSEC
5454,1,a0149-tc_DSC3938_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0149-tc_DSC3938_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0149-tc_DSC3938.jpg,MSEC
5455,0,a3885-_DGW6320_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3885-_DGW6320_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3885-_DGW6320.jpg,MSEC
5456,-1,a3885-_DGW6320_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3885-_DGW6320_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3885-_DGW6320.jpg,MSEC
5457,-1,a3885-_DGW6320_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3885-_DGW6320_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3885-_DGW6320.jpg,MSEC
5458,1,a3885-_DGW6320_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3885-_DGW6320_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3885-_DGW6320.jpg,MSEC
5459,1,a3885-_DGW6320_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3885-_DGW6320_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3885-_DGW6320.jpg,MSEC
5460,0,a1727-20080624_at_20h59m16__78U8233_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1727-20080624_at_20h59m16__78U8233_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1727-20080624_at_20h59m16__78U8233.jpg,MSEC
5461,-1,a1727-20080624_at_20h59m16__78U8233_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1727-20080624_at_20h59m16__78U8233_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1727-20080624_at_20h59m16__78U8233.jpg,MSEC
5462,-1,a1727-20080624_at_20h59m16__78U8233_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1727-20080624_at_20h59m16__78U8233_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1727-20080624_at_20h59m16__78U8233.jpg,MSEC
5463,1,a1727-20080624_at_20h59m16__78U8233_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1727-20080624_at_20h59m16__78U8233_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1727-20080624_at_20h59m16__78U8233.jpg,MSEC
5464,1,a1727-20080624_at_20h59m16__78U8233_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1727-20080624_at_20h59m16__78U8233_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1727-20080624_at_20h59m16__78U8233.jpg,MSEC
5465,0,a4283-20090417_at_00h57m06__MG_1696_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4283-20090417_at_00h57m06__MG_1696_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4283-20090417_at_00h57m06__MG_1696.jpg,MSEC
5466,-1,a4283-20090417_at_00h57m06__MG_1696_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4283-20090417_at_00h57m06__MG_1696_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4283-20090417_at_00h57m06__MG_1696.jpg,MSEC
5467,-1,a4283-20090417_at_00h57m06__MG_1696_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4283-20090417_at_00h57m06__MG_1696_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4283-20090417_at_00h57m06__MG_1696.jpg,MSEC
5468,1,a4283-20090417_at_00h57m06__MG_1696_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4283-20090417_at_00h57m06__MG_1696_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4283-20090417_at_00h57m06__MG_1696.jpg,MSEC
5469,1,a4283-20090417_at_00h57m06__MG_1696_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4283-20090417_at_00h57m06__MG_1696_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4283-20090417_at_00h57m06__MG_1696.jpg,MSEC
5470,0,a3412-IMG_4112_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3412-IMG_4112_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3412-IMG_4112.jpg,MSEC
5471,-1,a3412-IMG_4112_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3412-IMG_4112_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3412-IMG_4112.jpg,MSEC
5472,-1,a3412-IMG_4112_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3412-IMG_4112_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3412-IMG_4112.jpg,MSEC
5473,1,a3412-IMG_4112_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3412-IMG_4112_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3412-IMG_4112.jpg,MSEC
5474,1,a3412-IMG_4112_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3412-IMG_4112_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3412-IMG_4112.jpg,MSEC
5475,0,a3770-IMG_4757_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3770-IMG_4757_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3770-IMG_4757.jpg,MSEC
5476,-1,a3770-IMG_4757_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3770-IMG_4757_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3770-IMG_4757.jpg,MSEC
5477,-1,a3770-IMG_4757_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3770-IMG_4757_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3770-IMG_4757.jpg,MSEC
5478,1,a3770-IMG_4757_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3770-IMG_4757_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3770-IMG_4757.jpg,MSEC
5479,1,a3770-IMG_4757_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3770-IMG_4757_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3770-IMG_4757.jpg,MSEC
